1563;Freund, wir zieh'n ins Heimatland;F;"Freund, wir zieh'n ins Heimatland.
Willst du mit?
Selig ist's an Jesu Hand.
Willst du nicht auch mit?
Was die Welt dir bieten kann ist nur Schein.
Denk, was Jesus hat getan,
wie er um dich weint.

Chorus
Ja, dort ist's schön, so herrlich schön.
Willst du nicht mit mir heimwärts zieh'n?
Ja, dort ist's schön, so herrlich schön.
Willst du nicht mit, versuch's,
's ist herrlich, herrlich schön.

Gib all' deine Sünde dran, die dich drückt,
selig man hier leben kann,
Jesus nur erquickt.
Scheint auch dornenvoll der Pfad,
o, wie wohl ist's dem,
der das Kreuz hier trägt,
o, wie ist mir wohl.

Droben wandelt sich in Freud' alles Leid,
o, welch frohe Seligkeit,
mit dem Herrn vereint.
Möchte doch keines fehlen dort, Seele komm.
Heut' entrinn' dem ew'gen Tod,
komm zum Gnadenthron.";
1584;Fürchte dich nicht länger;G;"Fürchte dich nicht länger,
sieh, Ich bin mit dir!
Das ist meine Leuchte
auf dem Wege hier.
Durch die Wolken funkelt
der Verheißung Licht.
Siehe, Ich bin bei dir
und Ich verlasse dich nicht!

Chorus
Nein, niemals allein! Nein, niemals allein!
So hat der Herr mir verheißen, 
niemals lässt Er mich allein. (2x)

Lilien mögen welken,
Rosenduft verwehn,
Sonne sich verdunkeln,
dennoch bleibt es stehn:
Jesus, meine Wonne,
Er mein Sonnenschein,
wird mich nie verlassen,
Er lässt mich nimmer allein!

Ist der Pfad auch dunkel,
droht manch Übel mir,
hör ich Ihn doch sagen:
Kind, Ich bin bei dir!
Droben werd ich schauen
Jesu Angesicht,
jubelnd wird's dann tönen: 
Nein, Er verließ mich hier nicht!";
1604;Geht unter der Gnade;G;"Chorus
Geht unter der Gnade,
geht mit Gottes Segen,
geht in seinem Frieden,
was auch immer ihr tut.
Geht unter der Gnade,
hört auf Gottes Worte,
bleibt in seiner Nähe,
ob ihr wacht oder ruht.

Neue Stunden, neue Tage
freudig geht ihr jetzt hinein.
Gottes Liebe wird euch halten,
bis in alle Ewigkeit.

Gottes Güte, Gottes Führung
werden euch Begleiter sein.
und auch alle andern Tage,
wird Gott mit euch beiden sein.

Alte Stunden, alte Tage
lässt du zögernd nur zurück.
Wohlvertraut wie alte Kleider
sind sie dir durch Leid und Glück.

Neue Stunden, neue Tage?
zögernd nur steigst du hinein.
Wird die neue Zeit dir passen?
Ist sie dir zu groß, zu klein?

Gute Wünsche, gute Worte
wollen dir Begleiter sein.
Doch die besten Wünsche münden
alle in den einen ein:";
1606;Gemeinschaft in Dir;C;"Gemeinschaft in Dir, meinem Zufluchtsort,
im neuen Namen, dem Bergungsort!
Fluten der Liebe, o salbe Dein Wort!
O ich sehn' mich
nach Gemeinschaft mit Dir!

Gemeinschaft in Dir,
ein geweihter Raum!
In Deinem Geiste
Dein Angesicht schau'n.
Deiner Dynamik
ohne Grenzen vertrau'n.
O, ich sehn' mich
nach Gemeinschaft mit Dir!

Gemeinschaft in Dir,
bitte, neig' Dich zu mir!
Übernatürlicher,
sei mein Panier!
Engel des Bundes,
o nimm Du mich hier!
O ich sehn' mich
nach Gemeinschaft mit Dir!";
1668;Glückselig der Mann (Psalm 1, 1-3);C;"Glückselig der Mann,
der nicht wandelt im Rate der Gottlosen,
der nicht geht auf dem Wege der Sünder
und der nicht sitzt im Kreis der Spötter,
aber am Worte des Herrn
sein Wohlgefallen hat
und der darüber nachdenkt
bei Tag und bei Nacht.

Und er ist wie ein Baum
gepflanzt an Wasserströmen,
der seine Frucht bringt
zu seiner Zeit
und dessen Laub niemals verwelkt.
Alles gelingt ihm.";
1669;Gnade machte frei;G;"O, welchen treuen Erlöser 
ich in meinem Heilande fand.
Lobpreis erfüllt meine Seele, 
meiner Sünden gedenkt Er nicht mehr.

CHORUS
Gnade machte frei! 
Gnade machte frei!
Meine Seele jauchzt: Halleluja!
Gnade machte frei!

Ströme von Licht und von Gnade 
erfüllen mein Herz mehr und mehr. 
Ich weiß, meine Sünd' ist vergeben 
durchs Blut meines Heiland's und Herrn.

Nichts kann von Jesus mich scheiden, 
durch Seinen Geist wohnt Er in mir. 
In Ihm bin ich sicher geborgen 
in Stunden von Sorge und Schmerz.

Ich bin nicht gerettet durch Werke, 
auch nicht durch mein Schluchzen 
und Schrei'n. 
Noch durch mein Mühen und Kämpfen - 
doch nur durch die Gnade allein.";
1732;God sent to us His mighty prophet / Jesus Christ;C;"Gott sandte uns Seinen Propheten
mit dem gesprochenen Wort.
Die Feuersäule kam hernieder
und sie bestätigte Sein Wort.
-----------------------------------------------------
God sent to us His mighty prophet
With the spoken Word.
The pillar of fire came down
And vindicated His Word.

CHORUS
Jesus Christus ist derselbe,
gestern, heut', in Ewigkeit.
Glaube nur und Du wirst sehen,
Jesus ist derselbe heut'!     (2x)
--------------------------------------------------
Jesus Christ is still the same,
Yesterday, eternally.
Just believe and you shall see Him,
Jesus is the same today.       (2x)

Gott führt Sein Volk heraus aus 
Babel, so wie Er's tat vor langer Zeit.
Kommt heraus aus ihrer Mitte
und befolgt das Wort der Zeit!
----------------------------------------------------------
God leads His people out of Babel,
As He did long time ago.
Come out of their midst
And obey the word this hour!

Hör' den Schrei des großen Adlers:
""Ihr mein Volk macht euch bereit!""
Denn der Herr Er wird bald kommen,
bald beginnt die Ewigkeit.
---------------------------------------------------------
Hear the crying of the eagle:
""You my people be prepared!""
For the Lord, He is soon coming,
Soon eternity begins.";
1795;Gott wird dich tragen, drum sei nicht verzagt;C;entfernt;
1797;Gottes Geist wirkt noch einmal;A;"Gottes Geist wirkt noch einmal,
Gottes Geist wirkt noch einmal,
Gottes Geist wirkt noch einmal 
auf der Erd'. Zu erfüllen jedes Wort,
überall an jedem Ort, Gottes Geist 
wirkt noch einmal auf der Erd'.

Chorus
Kommt zum Mahl, ihr Gäste, alles
ist bereit in des Königs
Hochzeitssaal, voll Herrlichkeit.
Er, der viele schon gespeist
und auch jetzt uns Sein verheißt,
ruft auch dich voll Lieb' und Huld:
""Komm zum Mahl!""

Gottes Geist wirkt jetzt in mir,
Gottes Geist wirkt jetzt in mir,
Gottes Geist wirkt jetzt in mir 
noch einmal. Die Verheißung 
sich erfüllt, alles Sehnen wird
gestillt. Gottes Geist wirkt jetzt 
in mir noch einmal.";
1835;Großer Gott wir loben Dich;Eb / F;"Großer Gott, wir loben Dich!
Herr, wir preisen Deine Stärke.
Vor Dir neigt die Erde sich und
bewundert Deine Werke.
Wie Du warst vor aller Zeit, so
bleibst Du in Ewigkeit.

Alles, was Dich preisen kann,
Cherubim und Seraphinen,
stimmen Dir ein Loblied an.
Alle Engel, die Dir dienen, rufen
Dir in sel'ger Ruh' ""Heilig, heilig,
heilig"" zu.

Heilig, Herr, Gott Zebaoth,
heilig, Herr der Kriegesheere.
Starker Helfer in der Not!
Himmel, Erde, Luft und Meere
sind erfüllt von Deinem Ruhm.
Alles ist Dein Eigentum.

Sieh Dein Volk in Gnaden an,
hilf uns, segne, Herr, Dein  Erbe.
Leit' es auf der rechten Bahn,
dass der Feind es nicht verderbe.
Gib, dass es im Aufersteh'n
frei Dein Antlitz möge seh'n.  

Herr, erbarm', erbarme Dich!
Auf uns komme, Herr, Dein Segen!
Deine Güte zeige sich allen der
Verheißung wegen.
Auf Dich hoffen wir allein: Lass uns
nicht verloren sein.";
1909;Hand die mich gesucht hat;F;"Hand, die mich gesucht hat;
Blut, das mich erkauft hat;
Gnade die mich wieder heimgebracht.
Lob und Preis sei Seiner Liebe Macht!";
2040;He is my everything / Er ist mein Alles mir;F;"Er ist mein Alles mir, mein Herr und Gott, 
er hat geholfen mir, aus aller Not. 
Er gab sich selbst für mich, nun ist er alles mir,
Er ist mein Alles mir, was ist Er dir?
--------------------------------------------------------
He is my everything, He is my all.
He is my everything, both great and small.
He gave Himself for me, made everything new;
He is my everything, so, how about you?

Some folks may ask me,
Some folks may say:
""Who is this Jesus,
You talk about, every day?""
He is my saviour, He sets me free.
Now, listen, what I tell you,
What He means to me:";
2071;He lives, He lives / Er lebt, Er lebt;G;"Er lebt, Er lebt! Mein Herr und Heiland lebt!
Er geht mit mir, Er spricht mit mir,
Er führt mich allezeit.
Er lebt, Er lebt, und bald erweist Er sich
als Herr und König aller Welt.
Er lebt, mit Ihm auch ich.
------------------------------------------------------------------
He lives, He lives, Christ Jesus lives today.
He walks with me and talks with me 
along life's narrow way.
He lives, He lives salvation to impart!
You ask me how I know He lives!
He lives within my heart.

Er lebt, Er lebt! Mein Jesus lebt auch heut'!
Er geht mit mir, Er spricht mit mir,
Er führt mich allezeit.
Er lebt, Er lebt, gibt Heil und Sieg schon hier. 
Du fragst, wie weißt du's, dass Er lebt?
Er lebt im Herzen mir.
------------------------------------------------------------------
He lives, He lives, Christ Jesus lives today.
He walks with me and talks with me 
along life's narrow way.
He lives, He lives salvation to impart!
You ask me how I know He lives!
He lives within my heart.";
2242;Here I am to worship/ Ich will dich anbeten;Eb / E;"Licht dieser Welt,
Du strahlst in unsrer Nacht auf,
leuchtest den Weg, lässt mich sehn.
Herr, Deine Schönheit lässt mich anbeten.
Ewig werd ich vor Dir stehn.
-------------------------------------------
Light of the world,
You stepped down into darkness,
Opened my eyes, let me see.
Beauty that made this heart adore You,
Hope of a life spent with You.

Chorus
Ich will Dich anbeten, will mich vor Dir beugen,
will Dir sagen, Du nur bist mein Gott.
Denn Du allein bist herrlich,
Du allein bist würdig,
Du nur bist vollkommen gut zu mir.
---------------------------------------------------------------
Here I am to worship, Here I am to bow down
Here I am to say that You´re my God
You´re altogether lovely,
Altogether worthy
Altogether wonderful to me.

Herr aller Zeiten, Du bist hoch erhaben
herrlich im Himmel erhöht.
Doch voller Demut kamst Du auf die Erde
zeigst, worin Liebe besteht.
---------------------------------------------
King of all days, oh so highly exalted,
Glorious in heaven above.
Humbly You came to the earth you created,
All for love´s sake became poor.

Herr, nie begreife ich die Last,
die Du am Kreuz getragen hast. (2x)
----------------------------------------------------
I never know how much it cost,
To see my sin upon the cross. (2x)";
2254;Herr Dein Wort ist meines Fußes Leuchte;D;"Herr, Dein Wort ist meines Fußes Leuchte,
ein stetes Licht auf meinem Weg.
Nicht nur gestern, sondern auch heute
zeigt mir Dein Wort den Weg, 
den ich gehen soll,
zeigt mir Dein Wort den Weg, 
den ich gehen soll.

Denn in Christus liegen verborgen
alle Schätze der Weisheit und Erkenntnis.
Gestern, heute und morgen
ist Jesus da, Er führt und leitet mich.

Herr, Dein Wort ist meines Fußes Leuchte,
ein stetes Licht auf meinem Weg.
Nicht nur gestern, sondern auch heute
zeigt mir Dein Wort den Weg, 
den ich gehen soll,
zeigt mir Dein Wort den Weg, 
den ich gehen soll.";
2255;Herr du bist so reich / Psalm 51;C;"Herr, Du bist so reich
an Liebe und Güte,
darum komm ich zu Dir, 
ich komme zu bitten:
Herr, vergib', was ich Falsches tat
und wasche mich rein von aller Schuld,
die mich quält,
und mach mich doch wieder froh.";
2256;Herr weil mich festhält Deine starke Hand;D;"Herr, weil mich festhält
Deine starke Hand,
vertrau ich still.
Weil Du voll Liebe
Dich zu mir gewandt,
vertrau ich still.
Du machst mich stark,
Du gibst mir frohen Mut.
Ich preise Dich:
Dein Wille, Herr, ist gut.

Herr, weil ich weiß,
dass Du mein Retter bist,
vertrau ich still.
Weil Du für mich
das Lamm geworden bist,
vertrau ich still.
Weil ich durch Dich
dem Tod entrissen ward,
präg' tief in mir,
Herr, Deine Lammesart.

Herr, weil Du jeden Weg 
nun mit mir gehst
vertrau ich still.
Weil Du zu meiner
Rechten helfend stehst,
vertrau ich still.
Droht mir der Feind,
so schau ich hin auf Dich,
ein Bergungsort
bist Du, o, Herr, für mich.

Ist auch die Zukunft
meinem Blick verhüllt,
vertrau ich still.
Seitdem ich weiß,
dass sich Dein Plan erfüllt,
vertrau ich still.
Seh' ich nicht mehr
als nur den nächsten Schritt,
mir ist's genug!
Mein Herr geht selber mit.";
2257;Herr wir bitten komm und segne uns;D;"CHORUS
Herr, wir bitten: Komm'
und segne uns;
lege auf uns Deinen Frieden.
Segnend halte Hände über uns.
Rühr' uns an mit Deiner Kraft.

In die Nacht der Welt hast 
Du uns gestellt,
Deine Freude auszubreiten.
In der Traurigkeit mitten in dem Leid,
lass uns Deine Boten sein.

In die Schuld der Welt 
hast Du uns gestellt,
um vergebend zu ertragen,
dass man uns verlacht,
uns zu Feinden macht,
Dich und Deine Kraft verneint.

In den Streit der Welt 
hast Du uns gestellt,
Deinen Frieden zu verkünden,
der nur dort beginnt, 
wo man wie ein Kind,
Deinem Wort Vertrauen schenkt.

In das Leid der Welt 
hast Du uns gestellt,
Deine Liebe zu bezeugen.
Lass uns Gutes tun 
und nicht eher ruh'n,
bis wir Dich im Lichte seh'n.";
2258;Herr, wohin sonst sollen wir gehen;;entfernt;
2390;Horch, dein Heiland lässt dich laden;D;entfernt;
2428;How great is our God / Wie groß ist mein Gott;F;"Wie groß ist mein Gott! Kein andr`er wie Er!
Kein Name so hoch, nur Er ist der Herr!
Er teilte die Fluten vom Roten Meer.
Hat auch heute noch dieselbe Kraft.
Nichts ist Ihm zu schwer.
----------------------------------------------------------------------------
How great is our God! How great is His Word!
He's the greatest one that ever was heard.
He rolled back the waters of the mighty Red Sea,
And He said: ""I will lead you, put your trust in Me.""";
2527;I am the God, that healeth thee;D;"Ich bin der Herr, ich heile dich
Ich bin der Herr, dein Heiland
Ich gab mein Wort und ich tue was ich sag’
Ich bin der Herr, dein Heiland
--------------------------------------------------------
I am the God, that healeth thee,
I am the God, your Healer.
I sent My Word,
And healed your desease,
I am the God, your Healer.

Ich bin der Herr, ich geb’ dir Ruh’
Ich bin der Herr, dein Friede
Wirf doch auf mich deine Sorge, deine Last
Ich bin der Herr, dein Friede

Ich bin der Herr, ich kämpf’ für dich
Ich bin der Herr, dein Banner
Blick auf zu mir und ich fühle deinen Kampf
Ich bin der Herr, dein Banner

Ich bin der Herr, ich liebe dich
Ich bin der Herr, dein Löser
Ich ging an’s Kreuz und kaufte dich zurück
Ich bin der Herr, dein Löser

You are the Lord, that healeth me
You are the Lord my Healer
You sent the Word,
And healeth my disease,
You are the Lord, my Healer.

You are the God, 
That saves my soul
You are the God my Saviour
You sent the Word,
and saved me from sin
You are the God, my Saviour.";
2549;I believe God, I believe God / Ich glaube Gott;G;"Ich glaube Gott! Ich glaube Gott!
Es soll gescheh'n, so wie Er's gesagt;
vertraue, gehorch, schau auf und sag:
""Ich glaube, ich glaube Gott!""
----------------------------------------------------------
I believe God! I believe God!
It shall be done, even as He said;
Trust and obey, look up and say:
""I believe, I believe God!""";
2618;I don`t know about / Many things about tomorrow;A;"Ob die Sonne morgen scheinet,
ob der Himmel grau und trüb',
ob mein Herze lacht ob's weinet,
ich halt' fest an Jesu Lieb'.
-------------------------------------------
I don't know about tomorrow,
I just live from day to day,
I don't borrow from its sunshine,
For its skies may turn to gray.

Wenn die Zukunft auch verborgen,
ist Sein Wort mir doch bekannt;
Er trägt alle meine Sorgen,
und Er führt mich an der Hand.
-----------------------------------------------
I don't worry o'er the future,
For I know what Jesus said,
And today I'll walk beside Him,
For He knows what is ahead.

Was mir morgen schon begegnet,
ahn' ich nicht, kann's nicht erseh'n.
Doch der heut' mich reich gesegnet,
wird auch morgen mit mir geh'n.
----------------------------------------------------
Many things about tomorrow.
I don't seem to understand;
But I know who holds tomorrow,
And I know who holds my hand.

Auf dem gold'nen Weg zum Leben
wird die Bürde sanft und leicht.
Hinter Wolken, die da schweben,
glänzt das Licht das nimmer weicht.
------------------------------------------------------
Ev'ry step is getting brighter,
As the golden stairs I climb;
Ev'ry burden's getting lighter;
Ev'ry cloud is silver lined.

Über Bergen hoch erhaben,
über'm Regenbogen weit,
strahlt die schönste aller Gaben,
Er die Sonn' der Herrlichkeit.
------------------------------------------
There the sun is always shining,
There no tear will dim the eye,
At the ending of the rainbow,
Where the mountains touch the sky.

Was mir morgen schon begegnet,
ahn' ich nicht, kann's nicht erseh'n.
Doch der heut' mich reich gesegnet,
wird auch morgen mit mir geh'n.
----------------------------------------------------
Many things about tomorrow.
I don't seem to understand;
But I know who holds tomorrow,
And I know who holds my hand.

Was die Seele auch beweget,
mag es Not und Armut sein.
Der den Sperling nährt und pfleget,
lässt mich nimmermehr allein.
--------------------------------------------
I don't know about tomorrow,
It may bring me poverty;
But the One who feeds the sparrow,
Is the One who stands by me.

Auf dem Pfad, den Er bereitet,
sei's durch Feuer oder Flut,
folg' ich Ihm, Der mich geleitet,
und mich deckt mit Seinem Blut.
-------------------------------------------------
And the path that be my portion,
May be through the flame or flood,
But His presence goes before me,
And I'm covered with His Blood.

Was mir morgen schon begegnet,
ahn' ich nicht, kann's nicht erseh'n.
Doch der heut' mich reich gesegnet,
wird auch morgen mit mir geh'n.
----------------------------------------------------
Many things about tomorrow.
I don't seem to understand;
But I know who holds tomorrow,
And I know who holds my hand.";
