5691;NDZI TA N‟WI LANDZA;;":I: :I: Yesu wa ndzi vita sweswi
:I: :I:
Ku n‘wi landza, landza misaven‘.
:I: :I: Mufambise n‘ta n‘wi
landza :I: :I:
Nt‘a n0wi landza, landza
misaven‘.

:I: :I: N‘ta n‘wi landza ne
ntangene -:I: :I:
Ku yi hlula,hlula mirhino.

:I: :I: O ta hi nyika tintswalo -:I: :I:
Ku n‘wi landza , landza
endlelen‘.

:I: :I: Hi ta wisa, hi ta rhula -:I: :I:
Loko hi ya, hi ya matilwen‘."
5694;Ne crains pas la tempête;;"Ne crains pas la tempête,
Reste tranquille, la paix viendra.
Relève donc la tête,
Regarde à Jésus : Il pourvoira !
Qu’importe l’adversaire !
Reste tranquille, il est vaincu.

Au Nom puissant de Jésus,
L’ennemi s’enfuit 
Tu es vainqueur !
Au Nom puissant de Jésus,
L’ennemi s’enfuit 
Tu es vainqueur !

Kobanga eloko te
Zala na kimia, Yesu azali
Tala se epai na Ye
Akosunga yo : Ye molongi
Kobanga moyini te
Zala na Kimia, okolonga

Na Nkombo oyo ya Yesu
Moyini akimi : yo olongi.
Na Nkombo oyo ya Yesu
Moyini akimi : yo olongi.";© Public Domain;
5753;Ngai na botami;;"Ngai na botami mbala 
 ya mibale,
Ngai nabotami, Nkolo 
 natondi Yo.
Mai, Molimo, Makila, 
 mbala ya mibale
Mai, Molimo, Makila, 
 Nkolo natondi Yo.";© Public Domain;
5754;Ngai nakolonga;Bb;"Bondela na Ngai ngonga moko,
Ekei Ngai kuna, ekei Ngai kuna;
Bondela na Ngai ngonga moko,
Wana nakei kobondela.

Ngai nakolonga, ngai nakolonga,
Ngai nakolonga, ngai nakolonga;
Mpo nalingi Yesu, Mobikisi na ngai,
Ye mpe'Alingi ngai.";© Public Domain;
5755;Ngai nandimi Se Yo;;"Ngai nandimi Se Yo,
Mpate ya Golgotha,
Mobikisi;
Yamba libondeli,
Longola masumu,
Tika ete ngai nazala
Wa Yo.

Tika ngolu na Yo
Elendisaka ngai,
Nazwa mpiko;
Okufelaki ngai,
Bolingo mpo na Yo,
Ekita te, epelaka
Seko.

Wana na molili,
Mimekano mingi,
Kambaka ngai;
Pesaka ngai pole,
Pangusa mpisoli,
Ngai nakende te mosika,
Na Yo.";;
5790;Ngolu ya kokamwa mingi;;"Ngolu ya kokamwa mingi,
Nzambe'Alimbisa manso?
Ngai mosumuki monene,
Mabe na ngai'Abosana?

CHORUS
Yesu, nayei! Nayei na Yo!
Ngai mobimba, nayei na Yo!
Yesu, nayei! Nayei na Yo!
Ngai mobimba, zwa ngai.

Ekendeki ngai mosika,
Asilikaki mingi ;
Ekangaki ngai motema,
Esalaki Ye mpasi.

Aleluya! Ntembe'esili,
Mokumba na ngai'elongwi,
Na nzela nakei na lola,
Esengo mpo na seko.";© Public Domain;
5791;Ngomba na Siona;Ab;"Mokolo moko ekozela
Ngai na bikuke na nkembo,
Ekokatisa ngai lobwaku,
Kuna ngambo nakopema.

CHORUS
Mokolo moko kuna mosika,
Mokolo' eyebani se na Nzambe,
Bomoi oy'a liwa ekotelema,
Nakofanda na ngomba Siona.

Nakoyoka baanje koyemba,
Kuna, mosika na nkunda;
Ngonga ya lola ekobeta,
Ekoyemba babulami.

Nakonyokwama lisusu te,
Mitelengano'ekosila,
Wana bondeko'ezongisami,
Kolela na ngai'ekosila.

Mapata'a molili'ekolimwa,
Butu molili'ekoleka;
Mikumba ya bomoi elongwe,
Mokolo'a bopemi'ekoya.";© Public Domain;
5795;Nguya na makila;Bb;"Olingi 'otika masumu na yo?
Nguya ezali kati na makila;
Olingi kolonga mpe masumu?
Nguya ezali na makila.

CHORUS
Nguya'ezali, nguya kokamwa
Na makila'a Mpate,
Nguya' ezali nguya kokamwa,
Na makila ya Mpate.

Olingi kozala mpenza mpembe?
Nguya ezali kati na makila;
Bosoto ya masumu'esukwami,
Nguya ezali na makila.

Olingi' osalela Nkolo Yesu,
Nguya ezali kati na makila;
Olingi 'obika, oyembela Ye?
Nguya ezali na makila.";© Public Domain;
5796;Nguya ya ntango na kala;F;"Bazalaki esika moko,
Na boyokani mpenza;
Ntango Molimo akitaki,
Ndenge Nkolo alakaki.

CHORUS
Nkolo tinda Nguya na Yo,
Nkolo tinda Nguya na Yo,
Nkolo tinda Nguya na Yo,
Mpe Obatisa biso.

Nguya yango ekitaki,
Na mopepe makasi;
Ndemo na móto eyaki,
Ndenge Nkolo alakaki.

Nguya yango' epesamaki,
Na batata na biso;
Elakami na bandimi,
Tokoki kozwa yango.";© Public Domain;
5846;NINA FURAHA KAZINI;;"Nina furaha kazini mwa Yesu,
Nafurahi, nafurahi;
Nina amani iliyotoka juu,
Kumtumikia Yesu.


Chorus
Kumtumikia Yesu,
Nimevileta vyangu;
Nina amani na furaha
Kazini mwa Yesu.


Nina furaha kazini mwa Yesu,
Nafurahi, nafurahi;
Ijapokuwa shaka na taabu,
Nitamhudumu Yesu.


Nina furaha kazini mwa Yesu,
Nafurahi, nafurahi;
Nitamshika nipate kufaulu,
Kumtumikia Yesu.";;
5870;Nkembo mpo na Nzambe;;"Nkembo mpo na Nzambe!
Bolingo na Ye,
Na motema na ngai,
Epesi pole.
Yesu, n'ekulusu,
Akufeli ngai,
Apesi ngai Ngolu,
Nayambi yango.

CHORUS
Nkembo mpo Nzambe!
Mokili, yoka Ye!
Nkembo mpo na Nzambe!
Mokili, sepela!
Yakani na Tata, 
Yesu alongi,
Mokili mobimba eyembela Ye.

Na Yesu mitema 
Mizwi esengo;
Ntina te bamona
Bozwi na biso;
Yesu alakaki
Akobongola
kolela n'esengo,
Ekozonga Ye.";;
5871;Nkembo na Yesu;Ab;"N'ekulusu 'epai akufaki,
Kuna nasengaki bopeto;
Epai makila'epetoli ngai
Nkembo na Yesu!

CHORUS
Nkembo na Yesu!
Nkembo na Yesu!
Epai makila'epetoli ngai;
Nkembo na Yesu.

Na likamwisi ngai nabiki,
Yesu afandi kati na ngai;
N'ekulusu akamati ngai;
Nkembo na Yesu.

Liziba oyo' epetolaka!
Esengo mpo nakoti kuna;
Kuna Yesu asukoli ngai,
Nkembo na Yesu.

Yaka na liziba kitoko;
Mitika'epai na mobikisi;
Zinda lelo opetolama;
Nkembo na Yesu.";© Public Domain;
5872;Nkembo, bozwi na ngai;;"Nkembo, bozwi na ngai
Mpe esengo na ngai,
Yesu ngai nandima,
Osikolaki ngai;
Nakotalela se Yo,
Nzambe mobikisi;
Nazali na elikya,
Mpe nakobanga te.

Nini epetola, nini 
  ebikisa,
Ezali bobele Makila 
  na Yesu;
Yesu akosukola biso 
  na masumu,
Akopesa bonsomi  mpo na 
 mokangami.

Mokili emema mboka 
 Mobikisi,
Masumu na yango, 
  Ye Akolimbisa,
Ayaki na mokili na bolingo 
  na Ye,
Mpo na kopesa bato lobiko 
  ya seko.";© Public Domain;
5874;Nkolo abiangi;;"Nkolo'abiangi nabila Ye, 
Namema ekulusu!
Nayanoli : ""Mobikisi,
Tala ngai nayei na Yo.""

CHORUS
Nabila Yo kino suka,
Na mpasi to esengo;
Wa Yo na liwa to bomoi,
Wa Yo, Yesu, libela.

Kasi nzela n'ekulusu
Moke mpe ya likama,
Nzela ya moto ye moko,
Ya mpasi mpe molili.

Okotika' ata baninga,
Mpe basosoli yo te,
Mokili'ekofinga mpe yo,
Mokili'ekotiola yo.

Kondima mpe ata liwa,
Komimona se mpamba,
Kasi bosenga se moko :
Linga Yesu, nde bozwi!

Yesu Akopesa ngolu
Mpo ete obila Ye,
Ná Ye esengo, elonga,
Kimia, bomengo seko.";;
5875;Nkolo alingi ngai;;"Nkolo' Alingi ngai,
Nde bozwi na ngai,
Nkolo' Alingi ngai,
Ye Bolingo!

CHORUS
Nakoloba seko :
Nkolo' Alingi ngai,
Nkolo' Alingi ngai,
Ye Bolingo!

Kati na mpasi
Makasi mingi,
Kati na mpasi
Nazindaki.

Mpe na bolozi,
Kozanga'elikya,
Mpe na bolozi :
Nalelaki.

Ngai na mikumba
Mpe minyololo,
Ngai na mikumba
Nabungaki.

Nzambe na ngolu,
N'esika na ngai,
Nzambe' apesaki
Mwana na Ye.

Lokola mbeka
Mpo na bosembo,
Lokola mbeka.
Amikabi.

Mokumba na ngai,
Ya mabe na ngai,
Mokumba na ngai,
Amemaki.

Ye Atikaki
Tata mosika,
Mpo na kokufa
N' ekulusu.

Akopetola mpe
Bomoi na ngai,
Akopetola
Na makila.

Nkembo se na Yo,
Elonga na Yo,
Nkembo se na Yo
Mwana Mpate.";;
5876;Nkolo azali kobianga;;"Nkolo Azali kobianga;
Telema, mosumuki!
Yanola lolaka na Ye;
Ye Mobikisi na Yo.

CHORUS
Belema, belema
Epai na Yesu lelo!
Belema, belema
Epai na Yesu lelo!

Mpo na nini'ozelisa Ye?
Uta ntango molayi
Oboyi koyokela Ye;
Zela te: Abelemi.

Amemeli yo nde ngolu,
Bolimbisi, bosantu,
Kimia na Ye ya libela,
Lola mpe esengo be.

Asemboli mpe loboko,
Afungoli motema;
Selingwa, mpate mobungi,
Belema, kozela te.

Nkolo Azali kobianga; 
Na mwa ntango, Aleki!
Yanola lolaka na Ye,
 Yambo Alongwa na yo.";© Public Domain;
5877;Nkolo na biso akoya;G;"Nazali kozela mbula nkoto
  Oyo ya nkembo,
Wana Nkolo akoya kokamata
  Mwasi na Ye;
Natondi na esengo ezali ngai
  kosenzela,
Mpo Nkolo na biso Akoya na  nse. 

CHORUS
Ee Nkolo na biso Akoya na nse, 
Ee Nkolo na biso Akoya na nse;
Mbula nkoto Satana akokangema
Mpe masumu,
Ntango Yesu Akozonga awa nse.

Koya na Yesu ekobondisa
  mokili oyo,
Awa nse mpe likolo tokoyeba 
  Nkolo Nzambe;
Akobikisa bokono, kopangusa
  mpisoli,
Ekozonga Mobikisi na biso.

Basikolami na Nkolo bakoya
  na Siona,
Na ngomba na Ye ya bule
  mpasi ekozala te;
Kimia mpe bolingo ekotonda 
  na mitema be,
Ntango Yesu Akozonga awa nse.

Liwa, mpasi, masumu  na mokili
  ekosila,
Mbula nkoto elongo na Yesu,
  nkembo mpe kimia;
Mokili eluki komona 
  mokolo'a lisiko,
Mpo ete Yesu Azonga awa nse.";© Public Domain;
5878;Nkolo nazongi;;"Nazali kozela mbula nkoto
  Oyo ya nkembo,
Wana Nkolo akoya kokamata
  Mwasi na Ye;
Natondi na esengo ezali ngai
  kosenzela,
Mpo Nkolo na biso akoya na  nse. 

CHORUS
Ee Nkolo na biso akoya na nse, 
Ee Nkolo na biso akoya na nse;
Mbula nkoto Satana akokangema
Mpe Masumu,
Ntango Yesu akozonga awa nse.

Koya na Yesu ekobondisa
mokili oyo,
Awa nse mpe likolo tokoyeba 
Nkolo Nzambe;
Akobikisa bokono, kopangusa
mpisoli,
Ekozonga Mobikisi 
Na biso.

Basikolami na Nkolo
Bakoya na Siona,
Na ngomba na Ye ya bule
Mpasi ekozala te;
Kimia mpe bolingo
Ekotonda na mitema be,
Ntango Yesu akozonga awa nse

Liwa, mpasi, masumu
Na mokili ekosila,
Mbula nkoto elongo na Yesu,
Nkembo mpe kimia;
Mokili eluki komona mokolo'a
lisiko,
Mpo ete Yesu azonga awa nse.";;
5879;Nkolo sala ete Liloba;;"Nkolo sala ete Liloba
Tozali koyoka
Elongwa te kati na biso,
Eumela seko.

Moyini azali koluka
Kopengwisa biso
Mpo'ete abotola momboto
Elonami na Yo.

Wana yango'ezangi misisa,
Wana na mabanga,
Moyi ebeti yango'elembi
Na nguya ya pole.

Nde mitungisi ya mokili
Mpe bozwi ya mpamba
Esilisi nguya na yango,
Efini mpe yango.

Tika Nsango Malamu na Yo
Kati na motema
Ebota mbuma mingi mpenza
Mpo na nkembo na Yo.";© Public Domain;
5880;Nkolo Yesu;;"[Nkolo Yesu, Pambola
Ah Yawe, Pambola]  x2

Pambola bandeko oyo
Pambola bango O

Pambola badeko basi basi
Ba Christo nyose"
5881;Nkolo Yesu abikisi ngai;;"Nkolo Yesu abikisi ngai,
Abikisi ngai na Liloba.
Kalakala nalandaki Satana,
Nkolo Yesu abikisi ngai.";© Public Domain;
5882;Nkolo Yesu alingi ngai;Eb;"Nkolo Yesu'Alingi ngai,
Bibiliya elobi;
Bana bazali ba Ye,
Ye na nguya, bango te.

CHORUS
Yesu'Alingi ngai,
Yesu'Alingi ngai,
Yesu'Alingi ngai,
Elobi Bibliya.

Ye Akufelaki ngai,
Mpo Afungola lola;
Mabe Akolongola,
Mpe Akokotisa ngai.

Nkolo Yesu'Alingi ngai,
Ata kati na mpasi;
Uta lola Ye Nkolo,
Akobatelaka ngai.";© Public Domain;
5883;Nkombo ekobiangama;Ab;"Kelelo na Nkolo ekobeta
   ntango esili,
Mokolo kitoko ya sêko'ekoya;
Wana basikwami basangani
   ngambo n'ebale,
Nkombo ekobiangama, nakozala.

CHORUS
Nkombo ekobiangama kuna,
Nkombo ekobiangama kuna,
Nkombo ekobiangama,
Nkombo ekobiangama, nakozala.

Ntongo kitoko bakufi na Nkolo 
   bakosekwa,
Kati na nkembo ya lisekwa na Ye;
Mpe baponami basangani na ndako
   ya lola,
Nkombo ekobiangama, nakozala.

Boye tosalela Nkolo na ntongo
   kino mpokwa,
Toloba ntina na Bolingo na Ye;
Mpe ntango bomoi ekokende mpe
   mosala'esili,
Nkombo ekobiangama, nakozala.";© Copyright;
5884;Nkombo na Nkolo;;"Nkombo na Nkolo,
Nkombo na Nkolo,
Nkombo na Nkolo ekumana ;
Nkombo na Nkolo,
Nkombo na Nkolo,
Nkombo na Nkolo ekumana.

Yesu nde Nkombo,
Yesu nde Nkombo,
Yesu nde Nkombo na Nkolo ;
Yesu nde Nkombo,
Yesu nde Nkombo,
Yesu nde Nkombo na Nkolo.

Sanjola Nkombo,
Sanjola Nkombo,
Sanjola Nkombo na Nkolo !
Sanjola Nkombo,
Sanjola Nkombo,
Sanjola Nkombo na Nkolo !

Nkembo na Nkombo,
Nkembo na Nkombo,
Nkembo na Nkombo na Nkolo !
Nkembo na Nkombo,
Nkembo na Nkombo,
Nkembo na Nkombo na Nkolo !";© Public Domain;
5968;Ntango Nkolo akoya;;"Ntango Klisto na mapata
Akozonga awa nse;
Mokili ekosepela,
Ntango Nkolo akoya?

CHORUS
Koyemba mpe kosepela,
Mpasi, mawa ekoya;
Kolela mpe kobondela,
Ntango Nkolo Akoya.

Koya na Ye ekomema,
Esengo to mpisoli;
Obelemi koyamba Ye,
Ntango Nkolo akoya?

Okozala na baleli,
To na  nzembo na baanje;
Kolatisa Ye motole,
Ntango Nkolo Akoya?

Sala kati na elanga,
Kino ekobianga Ye;
N'esengo okomona Ye!
Ntango Nkolo Akoya.";© Public Domain;
5969;Ntango tokokoma lola;C;"Ntango tokokoma lola,
Ekozala mokolo ya esengo;
Tokomona Yesu,
Tokoyemba mpe elonga.

Ngai nakolonga, ngai nakolonga,
Ngai nakolonga, ngai nakolonga;
Mpo nalingi Yesu, Mobikisi na ngai,
Ye mpe'Alingi ngai.

Bondela na Ngai ngonga moko,
Ekei Ngai kuna, ekei Ngai kuna;
Bondela na Ngai ngonga moko,
Wana Nakei kobondela.";© Public Domain;
6007;Nzambe abatelaka bino;C;"Nzambe Abatelaka bino!
Toli na Ye'esunga bino,
Abomba bino n'etonga,
Kino ntango tokomonana!

CHORUS
Tokomonana lisusu!
Na makolo na Yesu;
Tokomonana lisusu!
Nzambe Abatelaka bino!

Nzambe Abatelaka bino!
Na nse ya mapapu na Ye,
Apesaka bino mana,
Kino ntango tokomonana!

Nzambe Abatelaka bino!
Mpe soki likama liyei,
Bosimba maboko na Ye,
Kino ntango tokomonana!

Nzambe Abatelaka bino!
Na nse ya bendele na Ye,
Bolonga mbonge ya liwa,
Kino ntango tokomonana!";© Copyright;
6008;Nzambe natondi Yo;;"Kala natombolaki na nzela
  ngai moko,
Mokumba na motema uta
  na masumu;
Bateyaki ngai Yesu, ntango 
  na nkembo mingi!
N'esengo namonaki Akosikola 
Na nguya na Ye.

Chorus
Nzambe natondi Yo mpo 
  nasikolami,
Nasukwami na makila, 
  nabotami ;
Aleluya ! nabikisami, mpo na 
  ngolu na Ye ;
N'esengo nayebaki Akosikola, 
Kokambaka nga. 

Lokola ndeke oyo 
  abimi na motambo,
Lokola mokufi miso 
  amoni;
Mpe lokola mosengi
 akomi na bozwi,
N'esengo nayebaki Akosikola 
 Na Nkombo  na Ye.";;
6141;O! Nalingi Yesu;;"Nkombo moko nalingi be,
Nakoyemba yango;
Eyokami na loyembo,
Nkombo kitoko be.

CHORUS
ô nalingi Yesu,
ô nalingi Yesu,
ô nalingi Yesu,
Mpo Ye alingaki ngai.

Nkombo ya Ye Mobikisi,
Akufelaki ngai;
Makila ekolobela,
Basumuki banso.

Nkombo ya Oyo alingi
Kozwa mpasi na ngai;
Mokumba Ye akomema,
Moko te akoki.";© Public Domain;
6158;O, Nakamwi bolingo na Yesu;;"O, Nakamwi bolingo na Yesu
Mpe nyonso Asali mpo na ngai
Tika ngai nayemba : Aleluya!
Melesi mpo na Golgota.";;
6312;Olembi, mpe otondi na mawa?;;"Olembi, mpe otondi na mawa?
Yebisa Yesu!
Yebisa Yesu!
Abelemi mpo na koyoka yo.
Yebisa Ye manso.

CHORUS
Yebisa Yesu!
Yebisa Yesu!
Atondi na boboto.
Akososola
Alingi'oloba:
Yebisa Ye manso!

Amoni boni oleli mingi.
Yebisa Yesu!
Yebisa Yesu!
Ye ayebi mpe motema na yo.
Yebisa Ye manso!

Wana emoni yo mabe na yo,
Yebisa yesu!
Yebisa yesu!
Akoki  kozimisa masumu.
Yebisa Ye manso!

Ata nini'ekoyela yo lobi:
Yebisa Yesu!
Yebisa Yesu!
Na nzela azali pene na yo.
Yebisa Ye manso.";© Public Domain;
6482;Oyebi mboka yango;;"Oyebi mboka yango,
Mboka ya likolo?
Etondi se na pole,
Kuna molili te.
Tozali nde bapaya,
Na mokili ya mpasi;
Kasi tozali na bozwi,
Mboka ya likolo.

Oyebi mboka yango,
Mboka epambwami?
Kuna esengo mingi,
Nyonso ebongi be.
Mwana Mpate Ye Pole,
Moko te lokola Ye;
Ajali kongengisaka,
Mboka epambwami.

Mboka ya wolo mingi,
Ekolo na biso!
Oyebi mpe ebale,
Ná nzete ya bomoi?
Mikumba lisusu te,
Kimya na baponani!
Mboka euti na Nzambe,
Ekolo na biso.

O Salem, Mboka'a Kimya,
Nasengeli na Yo!
Eklezya ekoluka,
Komona Mokonzi!
Kozalaka se na Yo,
Nkolo na ngai, Mokonzi;
Mpo nayemba mpe naloba :
""Nasengeli na Yo.""";Shekinah Tabernacle;
6483;Oyebi te?;;"Oyebi te ozali tempelo,
Oyebi te ozali tempelo,
Oyebi te ozali tempelo,
Tempelo ya Molimo Mosanto.

Nayebi ngai nazali tempelo,
Nayebi ngai nazali tempelo,
Nayebi ngai nazali tempelo,
Tempelo ya Molimo Mosanto.

Natondi na nkembo mpe na nguya,
Natondi na nkembo mpe na nguya,
Natondi na nkembo mpe na nguya,
Nazali tempelo ya Molimo.";© Public Domain;
6485;Ozana;;"Ozana! Akumisama,
Libanga ya lobiko mpo 
   na ngai!
Ozana! Akumisama,
Libanga ya lobiko mpo 
   na ngai!

Tokumisa Nkolo' elongo,
Abongi na masanzoli.
Tokumisa Nkolo elongo,
Abongi na masanzoli.

Nkembo mpo na Nkombo  
   na Ye,
Azali na bomoi seko.
Nkembo mpo na Nkombo 
   na Ye,
Azali na bomoi seko.

Nkombo na Ye Yawe - Yilé,
Apesi bosenga na ngai.
Nkombo na Ye Yawe - Yilé,
Apesi bosenga na ngai.

Nkombo na Ye Yawe - Rafa,
Akobikisa bokono.
Nkombo na Ye Yawe - Rafa,
Akobikisa bokono.

Nkombo na Ye Yawe - Shalom,
Akopesa kimia na Ye.
Nkombo na Ye Yawe - shalom,
Akopesa kimia na Ye.

Nkombo na Ye Yawe - Nissi,
Azali bendele na Ngai.
Nkombo na Ye Yawe-Nissi,
Azali bendele na ngai.

Nkombo na Ye Yawe - Shamma,
Azali kati na biso.
Nkombo na Ye Yawe - Shamma,
Azali kati na biso.";Shekinah Tabernacle;
6571;Pelisa Mwinda;;"Pelisa Mwinda kati na molili
Pela Mwinda!   (2x)
Pelisa Mwinda kali na masumu !
Pela Mwinda!  (2x)

Chorus
Pelisa Mwinda ya mondimi,
Pelisa Mwinda yango,
Kati na bato ya masumu,
Pelisa Mwinda na yo.

Bato mingi bakozwa mpe lobiko,
Pela Mwinda!   (2x)
Pesa bango Liloba ya Mokonzi,
Pela Mwinda!   (2x)

Zwa mokano mpe mema Mwinda
Yango!
Pela Mwinda!   (2x)
Yaka sikawa elongo na biso,
Pela Mwinda!   (2x)";;
6575;Pene na ekulusu;F;"Yesu batelaka ngai,
Pene n'ekulusu;
Liziba ya lobiko,
Uta Gologota.

CHORUS
Kuna n'ekulusu,
Zala nkembo na ngai;
Kino ngai nakopema,
Na ngambo y'ebale.

N'ekulusu nabangi,
Ngolu ebelemi;
Mpe Monzoto ya ntongo,
Ekongengela ngai.

N'ekulusu, ô Mpate,
Pesa ngai elembo;
Sunga ngai natambola,
Na elili n'ango.

N'ekulusu nazela,
kondimaka seko;
Kino ete nakoma,
Na mboka ya wolo.";© Public Domain;
6576;Pene na Yo;;"Yo likabo na ngai seko,
Oleki ata bomoi,
Kati na mobembo na ngai,
Natambolaka na Yo;
Pene na Yo Nkolo,
Pene na Yo Nkolo;
Kati na mobembo na ngai,
Natambolaka na Yo.

Nakobondela kosenga,
Mposa ya mokili te;
N'esengo nandimi mpasi,
Natambolaka na Yo;
Pene na Yo Nkolo,
pene na Yo Nkolo; 
N'esengo nandimi mpasi,
Natambolaka na Yo.

Kamba ngai kati na mbonge,
Na lobwaku molili;
Nakota elongo na Yo,
Na bomoyi ya seko;
Pene na Yo Nkolo,
Pene na Yo Nkolo;
Nakota elongo na yo,
Na bomoyi ya seko.";© Public Domain;
6577;Pene na Yo Nzambe;;"Pene na Yo Nzambe,
Pene na Yo !
Nde bondimi na ngai :
Pene na Yo.
Soki mpasi eyei,
Ee ! lokola mbonge,
Batela ngai Nzambe,
Pene na Yo.

Pene na Yo Nkolo,
Pene na Yo;
Na mpasi bomba ngai,
Pene na Yo;
Ejali maloji,
Konyokolaka ngai,
Bombaka ngai Nkolo,
Pene na Yo.

Pene na Yo seko,
Pene na Yo;
Bondimi na ngayi,
Nkolo sunga.
Moyini atomboka,
Nde bolingo na Yo,
Ebombi ngai seko,
Pene na Yo.

Pene na Yo Nzambe,
Na lisobe;
Ngai namoni lola,
Pene na Yo;
Ndeko yika mpiko,
Na njembo y'elonga;
Pene na Yo Nzambe,
Pene na Yo.";© Public Domain;
6615;Pole;;"Wana ngai na molili Yesu'abelemi
na ngai,
Na pole ya bolingo na Ye'abengani
butu.

CHORUS
Pole ezali kati na ngai lelo,
Pole, pole, kati na nzela;
Masumu Mobikisi alongoli,
Mpe nazwi pole ya bolingo na Ye.

Mapata masangana, mpe mbonge
ezinga ngai,
Mokili eyinda, pole'ezali kati na ngai.

Kotambola na Pole na Nkolo,
mpe bondeko;
Nakoba na mpiko natika mokili
nsima.

Nazali kokatisa elanga mpe lisobe, 
Na bolingo na Ye nabuka
mbuma'ekomeli.

Ye pole ayaki'epai na ngai
nakomona Ye,
Kotalaka elongi na Ye
mpo na libela.";;
6616;Pole Na Nkolo Yesu;;"Pole oy 'a Nkolo Yesu,
Moi kitoko na Nzambe;
Etanisi bomoi na ngai,
Epelisi motema.

CHORUS
Moyi kitoko na motema na ngai,
Ekongenga, ekopesa pole;
Natondami na bolingo,
Nalingi mpe koyemba.

Moyi na likolo etani,
Epelisi motema;
Na móto na bolingo be,
Na nzembo na esengo.

Yakani yonso bandeko,
Na Mboka oy'a pole;
Kima butu na masumu,
Ndimaka Nkolo Yesu.";© Public Domain;
6815;RAFIKI WA YESU NDIMI;;"Rafiki wa Yesu ndimi,
Niliye dhaifu;
Ninaye Rafiki mwema,
Aliyekomboa.
 

Chorus
Yesu Mshirika,
Rafiki yangu;
Ushirika mtakatifu,
Ndiye Rafiki yangu.


Urafiki wa daima,
Usiopunguka;
Yesu anipa amani,
Yu Mwenye hakika.


Aniongoza gizani,
Aijua njia;
Anilinda maishani,
Aliyenifia.


Nikishikwa na ugonjwa.
Ataniinua;
Kifo nikikaribia
Ataniongoza.


Yesu ni Rafiki Mwema,
Humu duniani;
Yeye atanichukua
Mpaka mbinguni.";;
6816;RAFIKI ZANGU WANATAFUTA;;"Rafiki zangu wanatafuta
Vile vileteavyo furaha;
Naijua siri kuvipata,
Katika Yesu tuna anasa.


chorus
Haja yangu ni kwa Yesu,
Aridhisha kwa furaha;
Bila Yeye sitafaa,
Ndani yake uzima.


Wengine huishika mizigo
Zinazolemeza na kilio;
Bali tunaye Rafiki Mwema,
Atakayesaidia sasa.


Maskini wote wanamhitaji,
Waondoke kutoka dhambini;
Yesu atawaokoa kweli,
Ili sasa wapate kuishi.";;
6910;RIRHANDZU LE‟RI HLAMARISAKA;;"Ndzi yima hi ku hlamala
Yesu wa Narazareta,
Hikuva o ndzi rhandzile
Mina, nala wa yena.

VUYELELO
Ra hlamarisa, ra hlamarisa,
Rirhandzu ra Muferi,
Ra hlamarisa, ra hlamarisa,
Ri nga ka ri nga heri.

O yile eGetsemane
Ku ndzi khongelela;
Hambi a nga ri na munhu
Ku ya n‘wi chavelela.

Tintsumi ti n‘wi vonile,
Ti tile ku n‘wi pfuna
Emaxangweni la‘ma kulu.
Ti n‘wi chavelerile.

O byarile xihambanweni
Swidyoho swa hinkweru,
O rhwarile ni mavabye,
O ndzi londzovotile.

Loko ndzi nghena tilweni,
Ndzi vonana na Yesu.
N‘ta n‘wi nkhensa hi masiku
La‘ma nga heriki.
"
7083;Seka ndeko;;"Seka fongola elongi na yo
Tombola loboko epai ya Nkolo
Pesa moninga mbote
Ndeko na ngai seka";© Public Domain;
7162;Si det Amen;E;"Si det; Amen, Amen, Amen.
Si det; Amen, Amen, Amen.
Si det; Amen, Amen, Amen.
Si det; Amen.

Halleluja, Amen, Amen,
Halleluja, Amen, Amen,
Halleluja, Amen, Amen,
Halleluja.

Hosianna, Amen, Amen,
Hosianna, Amen, Amen,
Hosianna, Amen, Amen,
Hosianna.

Maran Ata, Amen, Amen,
Maran Ata, Amen, Amen,
Maran Ata, Amen, Amen,
Maran Ata.

Gud er Én, Amen, Amen,
Gud er Én, Amen, Amen,
Gud er Én, Amen, Amen,
Gud er én!"
7190;Simba loboko ya Nzambe;G;"Mokili etondi mbongwana,
Mpe nyonso ekoleka,
Likya na oyo ya seko,
Simba loboko'a Nzambe!

CHORUS
Simba loboko'a Nzambe,
Simba loboko'a Nzambe;
Likya na oyo ya seko,

Simba loboko'a Nzambe.
Ndimela bobele Nzambe,
Ata nini 'eyeli yo;
Soki baninga bakimi,
Kangama se na Nkolo.

Bozwi ya nse kolula te,
Ekobebaka noki;
Luka nde bozwi ya lola,
Ekoumela seko.

Mpe na suka ya mobembo,
Soki 'ozalaki sembo;
Okonetwa mpe na nkembo,
Na ndako kitoko be.";© Public Domain;
7563;Tala lelo nde mokolo;;"Tala lelo nde mokolo
Nkolo aponi,
Nkolo aponi;
Tokozala na esengo
Kati na yango, kati na yango.
Tala lelo nde mokolo,
Tokozala na esengo,
Tala lelo nde mokolo
Nkolo aponi.";;
